what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.repository,2.1.0.v20110601,"org.eclipse.equinox.p2.repository",1557381342484
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1557381342485
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1557381342513
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1557381342514
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1557381342515
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1557381342524
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110502-1955,"org.eclipse.equinox.simpleconfigurator.manipulator",1557381342527
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1557381342528
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1557381342545
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1557381342545
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1557381342548
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1557381342571
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110518-0800,"org.eclipse.jdt.junit.core",1557381342571
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1557381342685
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1557381342685
started,bundle,org.eclipse.jem,2.0.500.v201104271400,"org.eclipse.jem",1557381342711
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1557381342711
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1557381342733
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1557381342733
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1557381342772
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1557381342772
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1557381342788
started,bundle,org.eclipse.jst.j2ee,1.1.501.v201108231845,"org.eclipse.jst.j2ee",1557381342810
started,bundle,org.eclipse.jst.j2ee.core,1.2.101.v201108110300,"org.eclipse.jst.j2ee.core",1557381342824
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1557381342828
started,bundle,org.eclipse.jst.j2ee.ui,1.1.501.v201108231700,"org.eclipse.jst.j2ee.ui",1557381342845
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1557381342947
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1557381342947
started,bundle,org.eclipse.jst.jee.ui,1.0.400.v201105122000,"org.eclipse.jst.jee.ui",1557381342947
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1557381342979
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1557381342980
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1557381342981
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1557381343010
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1557381343014
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1557381343014
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1557381343014
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1557381343014
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1557381343018
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1557381343019
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1557381343059
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1557381343060
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1557381343064
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1557381343065
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1557381343080
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1557381343081
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1557381343102
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1557381343162
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1557381343174
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1557381343192
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1557381343193
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1557381343193
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1557381343331
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1557381343333
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1557381343363
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1557381343363
started,bundle,org.eclipse.ui.navigator,3.5.100.v20110809-2227,"org.eclipse.ui.navigator",1557381343447
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.resources",1557381343447
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1557381343452
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1557381343453
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1557381343540
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1557381343558
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1557381343558
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1557381343611
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1557381343612
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1557381343613
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1557381343614
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1557381343616
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1557381343616
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1557381343616
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1557381343618
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1557381343619
started,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1557381343619
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1557381343619
started,bundle,org.eclipse.wst.html.ui,1.0.601.v201108152113,"org.eclipse.wst.html.ui",1557381343619
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1557381343623
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1557381343623
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1557381343720
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1557381343721
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1557381343721
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1557381343722
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1557381343723
started,bundle,org.eclipse.m2e.core,1.3.1.20130219-1424,"org.eclipse.m2e.core",1557381343723
started,bundle,org.eclipse.m2e.jdt,1.3.1.20130219-1424,"org.eclipse.m2e.jdt",1557381343724
started,bundle,org.eclipse.m2e.logback.configuration,1.3.1.20130219-1424,"org.eclipse.m2e.logback.configuration",1557381343725
os,sysinfo,,,"win32",1557381343729
arch,sysinfo,,,"x86_64",1557381343729
ws,sysinfo,,,"win32",1557381343729
locale,sysinfo,,,"zh_CN",1557381343729
processors,sysinfo,,,"12",1557381343729
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1557381343729
java.runtime.version,sysinfo,,,"1.8.0_91-b14",1557381343729
java.specification.name,sysinfo,,,"Java Platform API Specification",1557381343729
java.specification.vendor,sysinfo,,,"Oracle Corporation",1557381343729
java.specification.version,sysinfo,,,"1.8",1557381343729
java.vendor,sysinfo,,,"Oracle Corporation",1557381343729
java.version,sysinfo,,,"1.8.0_91",1557381343729
java.vm.info,sysinfo,,,"mixed mode",1557381343729
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1557381343729
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1557381343729
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1557381343729
java.vm.specification.version,sysinfo,,,"1.8",1557381343729
java.vm.vendor,sysinfo,,,"Oracle Corporation",1557381343729
java.vm.version,sysinfo,,,"25.91-b14",1557381343729
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project HelloFriend.",1557381343851
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project hibernate-1.",1557381343854
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project JavaProject01.",1557381343859
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project jdbc-2.",1557381343860
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project jpa-1.",1557381343864
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project MakeFriends.",1557381343867
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project mvn_command.",1557381343869
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project Mybatis_01_HelloWorld.",1557381343872
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project Mybatis_02_config.",1557381343875
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project Mybatis_03_mapper.",1557381343877
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project osals-base.",1557381343880
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project osals-dao.",1557381343882
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project osals-service.",1557381343884
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project Parent.",1557381343886
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project Servers.",1557381343889
error,log,,,"Could not instantiate provider org.eclipse.egit.core.GitProvider for project spring-1.",1557381343893
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1557381344052
started,bundle,org.eclipse.ui.browser,3.3.100.v20110426,"org.eclipse.ui.browser",1557381344315
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1557381344534
started,bundle,org.eclipse.jst.jsf.core,1.3.105.v201108261005,"org.eclipse.jst.jsf.core",1557381344628
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1557381344856
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1557381344895
started,bundle,org.eclipse.jst.jsp.core,1.2.401.v201108302147,"org.eclipse.jst.jsp.core",1557381345265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557381345801
started,bundle,org.eclipse.wst.wsdl.validation,1.1.502.v201104071820,"org.eclipse.wst.wsdl.validation",1557381346000
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1557381346124
error,log,,,"Unable to update index for alimaven|http://maven.aliyun.com/nexus/content/groups/public/",1557381346344
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1557381346486
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1557381347601
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1557381347661
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1557381351987
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1557381352136
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1557381352297
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557381948516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1557381948729
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557381951049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557381954736
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1557381954795
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557381956186
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382228032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1557382228154
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.100.v201101252155,"org.eclipse.jst.ws.jaxws.dom.integration",1557382228258
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1557382228276
started,bundle,org.eclipse.jst.servlet.ui,1.1.501.v201108220630,"org.eclipse.jst.servlet.ui",1557382228352
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1557382234109
opened,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1557382234302
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1557382234416
executed,command,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.properties.NewPropertySheetCommand",1557382234416
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1557382236732
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.300.v201108240515,"org.eclipse.wst.ws.service.policy.ui",1557382241081
started,bundle,org.eclipse.wst.ws.service.policy,1.0.303.v201009221810,"org.eclipse.wst.ws.service.policy",1557382241112
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1557382241182
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1557382241183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382242273
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382249686
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382254303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382256191
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1557382256258
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382258342
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382270470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1557382270544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382306357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382335404
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1557382335652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382338178
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382345611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382346490
started,bundle,org.eclipse.m2e.launching,1.3.1.20130219-1424,"org.eclipse.m2e.launching",1557382365492
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1557382365535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382365899
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1557382368065
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1557382369120
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1557382369662
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1557382369675
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1557382369708
